"","facility_id","sys_loc_code","loc_name","data_provider","subfacility_code","loc_desc","loc_type","loc_purpose","loc_type_2","loc_major_basin","within_facility_yn","loc_county_code","loc_district_code","loc_state_code","loc_minor_basin","custom_field_1","stream_code","custom_field_2","stream_mile","custom_field_3","custom_field_4","phase_code","custom_field_5","remark_1","bore_id","remark_2","start_date","end_date","drilling_method","geologist","sampling_method","drawing_checker","drawing_check_date","drawing_editor","drawing_edit_date","driller","units","depth_to_bedrock","log_date","total_depth","bearing","approved","plunge","drilling_subcontractor","engineer_subcontractor","engineer","estab_company_code","excav_company_code","inspector","inspect_subcontractor","ebatch","map_code","parent_loc_code","status_flag","timezone_code","euid","land_use","hole_diameter","hole_diameter_unit","alert_purge_criteria","offset","station","route"
"446",1,"RAILMWUNK",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922103,NA,NA,"A",NA,1922104,NA,NA,NA,NA,NA,NA,NA
"447",1,"RAILSS01",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939882,NA,NA,NA,NA,NA,NA,NA
"448",1,"RAILSS08",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939883,NA,NA,NA,NA,NA,NA,NA
"449",1,"RAILSS104",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939884,NA,NA,NA,NA,NA,NA,NA
"450",1,"RAILSS120",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939885,NA,NA,NA,NA,NA,NA,NA
"451",1,"RAILSS124",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939886,NA,NA,NA,NA,NA,NA,NA
"452",1,"RAILSS128",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939887,NA,NA,NA,NA,NA,NA,NA
"453",1,"RAILSS13",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939888,NA,NA,NA,NA,NA,NA,NA
"454",1,"RAILSS133",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939889,NA,NA,NA,NA,NA,NA,NA
"455",1,"RAILSS134",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939890,NA,NA,NA,NA,NA,NA,NA
"456",1,"RAILSS14",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939891,NA,NA,NA,NA,NA,NA,NA
"457",1,"RAILSS14B",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939892,NA,NA,NA,NA,NA,NA,NA
"458",1,"RAILSS16",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939893,NA,NA,NA,NA,NA,NA,NA
"459",1,"RAILSS21",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939894,NA,NA,NA,NA,NA,NA,NA
"460",1,"RAILSS22",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939895,NA,NA,NA,NA,NA,NA,NA
"461",1,"RAILSS24",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939896,NA,NA,NA,NA,NA,NA,NA
"462",1,"RAILSS28",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939897,NA,NA,NA,NA,NA,NA,NA
"463",1,"RAILSS30",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939898,NA,NA,NA,NA,NA,NA,NA
"464",1,"RAILSS40B",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939899,NA,NA,NA,NA,NA,NA,NA
"465",1,"RAILSS41B",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939900,NA,NA,NA,NA,NA,NA,NA
"466",1,"RAILSS44",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939901,NA,NA,NA,NA,NA,NA,NA
"467",1,"RAILSS45",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939902,NA,NA,NA,NA,NA,NA,NA
"468",1,"RAILSS50",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939903,NA,NA,NA,NA,NA,NA,NA
"469",1,"RAILSS58",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939904,NA,NA,NA,NA,NA,NA,NA
"470",1,"RAILSS60",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939905,NA,NA,NA,NA,NA,NA,NA
"471",1,"RAILSS62",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939906,NA,NA,NA,NA,NA,NA,NA
"472",1,"RAILSS64",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939907,NA,NA,NA,NA,NA,NA,NA
"473",1,"RAILSS66",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939908,NA,NA,NA,NA,NA,NA,NA
"474",1,"RAILSS68",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939909,NA,NA,NA,NA,NA,NA,NA
"475",1,"RAILSS69",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939910,NA,NA,NA,NA,NA,NA,NA
"476",1,"RAILSS70",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939911,NA,NA,NA,NA,NA,NA,NA
"477",1,"RAILSS71",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939912,NA,NA,NA,NA,NA,NA,NA
"478",1,"RAILSS72",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939913,NA,NA,NA,NA,NA,NA,NA
"479",1,"RAILSS78",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939914,NA,NA,NA,NA,NA,NA,NA
"480",1,"RAILSS82",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939915,NA,NA,NA,NA,NA,NA,NA
"481",1,"RAILSS92",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939916,NA,NA,NA,NA,NA,NA,NA
"482",1,"RAILSS96",NA,"COA",NA,NA,NA,"Soil Sample",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939881,NA,NA,"A",NA,1939917,NA,NA,NA,NA,NA,NA,NA
"483",1,"REEVES1","REEVES MONITORING WELL 1",NA,"RVS",NA,"LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920569,NA,NA,NA,NA,NA,NA,NA
"484",1,"REEVES2","REEVES MONITORING WELL 2",NA,"RVS",NA,"LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920570,NA,NA,NA,NA,NA,NA,NA
"485",1,"REEVES3","REEVES MONITORING WELL 3",NA,"RVS",NA,"LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920571,NA,NA,NA,NA,NA,NA,NA
"486",1,"REEVES4","REEVES MONITORING WELL 4",NA,"RVS",NA,"LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920572,NA,NA,NA,NA,NA,NA,NA
"487",1,"REEVES5","REEVES MONITORING WELL 5",NA,"RVS","TREATMENT SYSTEM","LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920573,NA,NA,NA,NA,NA,NA,NA
"488",1,"REEVES6","REEVES MONITORING WELL 6",NA,"RVS",NA,"LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920574,NA,NA,NA,NA,NA,NA,NA
"489",1,"REEVESPRODE","REEVES PNM PRODUCTION WELL WEST",NA,"RVS","REEVES PRODUCTION WELL","LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920575,NA,NA,NA,NA,NA,NA,NA
"490",1,"REEVESPRODW","REEVES PNM PRODUCTION WELL WEST",NA,"RVS","REEVES PRODUCTION WELL","LALF GWM","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,NA,NA,"A",NA,1920576,NA,NA,NA,NA,NA,NA,NA
"491",1,"RYSV0701",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920577,NA,NA,NA,NA,NA,NA,NA
"492",1,"RYSV0702",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-07-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920578,NA,NA,NA,NA,NA,NA,NA
"493",1,"RYSV0703",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920579,NA,NA,NA,NA,NA,NA,NA
"494",1,"RYSV0704",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-07-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920580,NA,NA,NA,NA,NA,NA,NA
"495",1,"RYSV0801R",NA,"COA",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Replacement for SV-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920581,NA,NA,NA,NA,NA,NA,NA
"496",1,"RYSV0802R",NA,"COA",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Replacement for SV-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920582,NA,NA,NA,NA,NA,NA,NA
"497",1,"RYSV0803",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920583,NA,NA,NA,NA,NA,NA,NA
"498",1,"RYSV0804",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920584,NA,NA,NA,NA,NA,NA,NA
"499",1,"RYSV0805",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-08-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920585,NA,NA,NA,NA,NA,NA,NA
"500",1,"RYSV0806",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-08-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920586,NA,NA,NA,NA,NA,NA,NA
"501",1,"RYSV0807",NA,"INTERA INC",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920587,NA,NA,NA,NA,NA,NA,NA
"502",1,"RYSV0808R",NA,"COA",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Replacement for SV-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920588,NA,NA,NA,NA,NA,NA,NA
"503",1,"RYSV0809R",NA,"COA",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Replacement for SV-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920589,NA,NA,NA,NA,NA,NA,NA
"504",1,"RYSV0810R",NA,"COA",NA,NA,NA,NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Replacement for SV-08-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900900,NA,NA,"A",NA,1920590,NA,NA,NA,NA,NA,NA,NA
"505",1,"SACMP01D","SACMP01D","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"SCMW-01D",NA,"SCMW-01D",NA,"Sacramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920591,NA,NA,NA,NA,NA,NA,NA
"506",1,"SACMP01M","SACMP01M","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"SCMW-01M",NA,"SCMW-01M",NA,"Sacramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920592,NA,NA,NA,NA,NA,NA,NA
"507",1,"SACMP01S","SACMP01S","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"SCMW-01S",NA,"SCMW-01S",NA,"Sacramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920593,NA,NA,NA,NA,NA,NA,NA
