country_cd	state_cd	county_cd	county_nm
US	48	169	Garza
US	48	171	Gillespie
US	48	173	Glasscock
US	48	175	Goliad
US	48	177	Gonzales
US	48	179	Gray
US	48	181	Grayson
US	48	183	Gregg
US	48	185	Grimes
US	48	187	Guadalupe
US	48	189	Hale
US	48	191	Hall
US	48	193	Hamilton
US	48	195	Hansford
US	48	197	Hardeman
US	48	199	Hardin
US	48	201	Harris
US	48	203	Harrison
US	48	205	Hartley
US	48	207	Haskell
US	48	209	Hays
US	48	211	Hemphill
US	48	213	Henderson
US	48	215	Hidalgo
US	48	217	Hill
US	48	219	Hockley
US	48	221	Hood
US	48	223	Hopkins
US	48	225	Houston
US	48	227	Howard
US	48	229	Hudspeth
US	48	231	Hunt
US	48	233	Hutchinson
US	48	235	Irion
US	48	237	Jack
US	48	239	Jackson
US	48	241	Jasper
US	48	243	Jeff Davis
US	48	245	Jefferson
US	48	247	Jim Hogg
US	48	249	Jim Wells
US	48	251	Johnson
US	48	253	Jones
US	48	255	Karnes
US	48	257	Kaufman
US	48	259	Kendall
US	48	261	Kenedy
US	48	263	Kent
US	48	265	Kerr
US	48	267	Kimble
US	48	269	King
US	48	271	Kinney
US	48	273	Kleberg
US	48	275	Knox
US	48	277	Lamar
US	48	279	Lamb
US	48	281	Lampasas
US	48	283	La Salle
US	48	285	Lavaca
US	48	287	Lee
US	48	289	Leon
US	48	291	Liberty
US	48	293	Limestone
US	48	295	Lipscomb
US	48	297	Live Oak
US	48	299	Llano
US	48	301	Loving
US	48	303	Lubbock
US	48	305	Lynn
US	48	307	Mcculloch
US	48	309	Mclennan
US	48	311	Mcmullen
US	48	313	Madison
US	48	315	Marion
US	48	317	Martin
US	48	319	Mason
US	48	321	Matagorda
US	48	323	Maverick
US	48	325	Medina
US	48	327	Menard
US	48	329	Midland
US	48	331	Milam
US	48	333	Mills
US	48	335	Mitchell
US	48	337	Montague
US	48	339	Montgomery
US	48	341	Moore
US	48	343	Morris
US	48	345	Motley
US	48	347	Nacogdoches
US	48	349	Navarro
US	48	351	Newton
US	48	353	Nolan
US	48	355	Nueces
US	48	357	Ochiltree
US	48	359	Oldham
US	48	361	Orange
US	48	363	Palo Pinto
US	48	365	Panola
US	48	367	Parker
US	48	369	Parmer
US	48	371	Pecos
US	48	373	Polk
US	48	375	Potter
US	48	377	Presidio
US	48	379	Rains
US	48	381	Randall
US	48	383	Reagan
US	48	385	Real
US	48	387	Red River
US	48	389	Reeves
US	48	391	Refugio
US	48	393	Roberts
US	48	395	Robertson
US	48	397	Rockwall
US	48	399	Runnels
US	48	401	Rusk
US	48	403	Sabine
US	48	405	San Augustine
US	48	407	San Jacinto
US	48	409	San Patricio
US	48	411	San Saba
US	48	413	Schleicher
US	48	415	Scurry
US	48	417	Shackelford
US	48	419	Shelby
US	48	421	Sherman
US	48	423	Smith
US	48	425	Somervell
US	48	427	Starr
US	48	429	Stephens
US	48	431	Sterling
US	48	433	Stonewall
US	48	435	Sutton
US	48	437	Swisher
US	48	439	Tarrant
US	48	441	Taylor
US	48	443	Terrell
US	48	445	Terry
US	48	447	Throckmorton
US	48	449	Titus
US	48	451	Tom Green
US	48	453	Travis
US	48	455	Trinity
US	48	457	Tyler
US	48	459	Upshur
US	48	461	Upton
US	48	463	Uvalde
US	48	465	Val Verde
US	48	467	Van Zandt
US	48	469	Victoria
US	48	471	Walker
US	48	473	Waller
US	48	475	Ward
US	48	477	Washington
US	48	479	Webb
US	48	481	Wharton
US	48	483	Wheeler
US	48	485	Wichita
US	48	487	Wilbarger
US	48	489	Willacy
US	48	491	Williamson
US	48	493	Wilson
US	48	495	Winkler
US	48	497	Wise
US	48	499	Wood
US	48	501	Yoakum
US	48	503	Young
US	48	505	Zapata
US	48	507	Zavala
US	49	001	Beaver
US	49	003	Box Elder
US	49	005	Cache
US	49	007	Carbon
US	49	009	Daggett
US	49	011	Davis
US	49	013	Duchesne
US	49	015	Emery
US	49	017	Garfield
US	49	019	Grand
US	49	021	Iron
US	49	023	Juab
US	49	025	Kane
US	49	027	Millard
US	49	029	Morgan
US	49	031	Piute
US	49	033	Rich
US	49	035	Salt Lake
US	49	037	San Juan
US	49	039	Sanpete
US	49	041	Sevier
US	49	043	Summit
US	49	045	Tooele
US	49	047	Uintah
US	49	049	Utah
US	49	051	Wasatch
US	49	053	Washington
US	49	055	Wayne
US	49	057	Weber
US	50	001	Addison
US	50	003	Bennington
US	50	005	Caledonia
US	50	007	Chittenden
US	50	009	Essex
US	50	011	Franklin
US	50	013	Grand Isle
US	50	015	Lamoille
US	50	017	Orange
US	50	019	Orleans
US	50	021	Rutland
US	50	023	Washington
US	50	025	Windham
US	50	027	Windsor
US	51	001	Accomack
US	51	003	Albemarle
US	51	005	Alleghany
US	51	007	Amelia
US	51	009	Amherst
US	51	011	Appomattox
US	51	013	Arlington
US	51	015	Augusta
US	51	017	Bath
US	51	019	Bedford
US	51	021	Bland
US	51	023	Botetourt
US	51	025	Brunswick
US	51	027	Buchanan
US	51	029	Buckingham
US	51	031	Campbell
US	51	033	Caroline
US	51	035	Carroll
US	51	036	Charles City
US	51	037	Charlotte
US	51	041	Chesterfield
US	51	043	Clarke
US	51	045	Craig
US	51	047	Culpeper
US	51	049	Cumberland
US	51	051	Dickenson
US	51	053	Dinwiddie
US	51	057	Essex
US	51	059	Fairfax
US	51	061	Fauquier
US	51	063	Floyd
US	51	065	Fluvanna
US	51	067	Franklin
US	51	069	Frederick
US	51	071	Giles
US	51	073	Gloucester
US	51	075	Goochland
US	51	077	Grayson
US	51	079	Greene
US	51	081	Greensville
US	51	083	Halifax
US	51	085	Hanover
US	51	087	Henrico
US	51	089	Henry
US	51	091	Highland
US	51	093	Isle Of Wight
US	51	095	James City
US	51	097	King And Queen
US	51	099	King George
US	51	101	King William
US	51	103	Lancaster
US	51	105	Lee
US	51	107	Loudoun
US	51	109	Louisa
US	51	111	Lunenburg
US	51	113	Madison
US	51	115	Mathews
US	51	117	Mecklenburg
US	51	119	Middlesex
US	51	121	Montgomery
US	51	125	Nelson
US	51	127	New Kent
US	51	131	Northampton
US	51	133	Northumberland
US	51	135	Nottoway
US	51	137	Orange
US	51	139	Page
US	51	141	Patrick
US	51	143	Pittsylvania
US	51	145	Powhatan
US	51	147	Prince Edward
US	51	149	Prince George
US	51	153	Prince William
US	51	155	Pulaski
US	51	157	Rappahannock
US	51	159	Richmond
US	51	161	Roanoke
US	51	163	Rockbridge
US	51	165	Rockingham
US	51	167	Russell
US	51	169	Scott
US	51	171	Shenandoah
US	51	173	Smyth
US	51	175	Southampton
US	51	177	Spotsylvania
US	51	179	Stafford
US	51	181	Surry
US	51	183	Sussex
US	51	185	Tazewell
US	51	187	Warren
US	51	191	Washington
US	51	193	Westmoreland
US	51	195	Wise
US	51	197	Wythe
US	51	199	York
US	51	510	Alexandria City
US	51	520	Bristol City
US	51	530	Buena Vista City
US	51	540	Charlottesville City
US	51	550	Chesapeake City
US	51	560	Clifton Forge City
US	51	570	Colonial Heights City
US	51	580	Covington City
US	51	590	Danville City
US	51	595	Emporia City
US	51	600	Fairfax City
US	51	610	Falls Church City
US	51	620	Franklin City
US	51	630	Fredericksburg City
US	51	640	Galax City
US	51	650	Hampton City
US	51	660	Harrisonburg City
US	51	670	Hopewell City
US	51	678	Lexington City
US	51	680	Lynchburg City
US	51	683	Manassas City
US	51	685	Manassas Park City
US	51	690	Martinsville City
US	51	700	Newport News City
US	51	710	Norfolk City
US	51	720	Norton City
US	51	730	Petersburg City
US	51	735	Poquoson City
US	51	740	Portsmouth City
US	51	750	Radford City
US	51	760	Richmond City
US	51	770	Roanoke City
US	51	775	Salem City
US	51	780	South Boston City
US	51	790	Staunton City
US	51	800	Suffolk City
US	51	810	Virginia Beach City
US	51	820	Waynesboro City
US	51	830	Williamsburg City
US	51	840	Winchester City
US	53	001	Adams
US	53	003	Asotin
US	53	005	Benton
US	53	007	Chelan
US	53	009	Clallam
US	53	011	Clark
US	53	013	Columbia
US	53	015	Cowlitz
US	53	017	Douglas
US	53	019	Ferry
US	53	021	Franklin
US	53	023	Garfield
US	53	025	Grant
US	53	027	Grays Harbor
US	53	029	Island
US	53	031	Jefferson
US	53	033	King
US	53	035	Kitsap
US	53	037	Kittitas
US	53	039	Klickitat
US	53	041	Lewis
US	53	043	Lincoln
US	53	045	Mason
US	53	047	Okanogan
US	53	049	Pacific
US	53	051	Pend Oreille
US	53	053	Pierce
US	53	055	San Juan
US	53	057	Skagit
US	53	059	Skamania
US	53	061	Snohomish
US	53	063	Spokane
US	53	065	Stevens
US	53	067	Thurston
US	53	069	Wahkiakum
US	53	071	Walla Walla
US	53	073	Whatcom
US	53	075	Whitman
US	53	077	Yakima
US	54	001	Barbour
US	54	003	Berkeley
US	54	005	Boone
US	54	007	Braxton
US	54	009	Brooke
US	54	011	Cabell
US	54	013	Calhoun
US	54	015	Clay
US	54	017	Doddridge
US	54	019	Fayette
US	54	021	Gilmer
US	54	023	Grant
US	54	025	Greenbrier
US	54	027	Hampshire
US	54	029	Hancock
US	54	031	Hardy
US	54	033	Harrison
US	54	035	Jackson
US	54	037	Jefferson
US	54	039	Kanawha
US	54	041	Lewis
US	54	043	Lincoln
US	54	045	Logan
US	54	047	Mcdowell
US	54	049	Marion
US	54	051	Marshall
US	54	053	Mason
US	54	055	Mercer
US	54	057	Mineral
US	54	059	Mingo
US	54	061	Monongalia
US	54	063	Monroe
US	54	065	Morgan
US	54	067	Nicholas
US	54	069	Ohio
US	54	071	Pendleton
US	54	073	Pleasants
US	54	075	Pocahontas
US	54	077	Preston
US	54	079	Putnam
US	54	081	Raleigh
US	54	083	Randolph
US	54	085	Ritchie
US	54	087	Roane
US	54	089	Summers
US	54	091	Taylor
US	54	093	Tucker
US	54	095	Tyler
US	54	097	Upshur
US	54	099	Wayne
US	54	101	Webster
US	54	103	Wetzel
US	54	105	Wirt
US	54	107	Wood
US	54	109	Wyoming
US	55	001	Adams
US	55	003	Ashland
US	55	005	Barron
US	55	007	Bayfield
US	55	009	Brown
US	55	011	Buffalo
US	55	013	Burnett
US	55	015	Calumet
US	55	017	Chippewa
US	55	019	Clark
US	55	021	Columbia
US	55	023	Crawford
US	55	025	Dane
US	55	027	Dodge
US	55	029	Door
US	55	031	Douglas
US	55	033	Dunn
US	55	035	Eau Claire
US	55	037	Florence
US	55	039	Fond Du Lac
US	55	041	Forest
US	55	043	Grant
US	55	045	Green
US	55	047	Green Lake
US	55	049	Iowa
US	55	051	Iron
US	55	053	Jackson
US	55	055	Jefferson
US	55	057	Juneau
US	55	059	Kenosha
US	55	061	Kewaunee
US	55	063	La Crosse
US	55	065	Lafayette
US	55	067	Langlade
US	55	069	Lincoln
US	55	071	Manitowoc
US	55	073	Marathon
US	55	075	Marinette
US	55	077	Marquette
US	55	078	Menominee
US	55	079	Milwaukee
US	55	081	Monroe
US	55	083	Oconto
US	55	085	Oneida
US	55	087	Outagamie
US	55	089	Ozaukee
US	55	091	Pepin
US	55	093	Pierce
US	55	095	Polk
US	55	097	Portage
US	55	099	Price
US	55	101	Racine
US	55	103	Richland
US	55	105	Rock
US	55	107	Rusk
US	55	109	St. Croix
US	55	111	Sauk
US	55	113	Sawyer
US	55	115	Shawano
US	55	117	Sheboygan
US	55	119	Taylor
US	55	121	Trempealeau
US	55	123	Vernon
US	55	125	Vilas
US	55	127	Walworth
US	55	129	Washburn
US	55	131	Washington
US	55	133	Waukesha
US	55	135	Waupaca
US	55	137	Waushara
US	55	139	Winnebago
US	55	141	Wood
US	56	001	Albany
US	56	003	Big Horn
US	56	005	Campbell
US	56	007	Carbon
US	56	009	Converse
US	56	011	Crook
US	56	013	Fremont
US	56	015	Goshen
US	56	017	Hot Springs
US	56	019	Johnson
US	56	021	Laramie
US	56	023	Lincoln
US	56	025	Natrona
US	56	027	Niobrara
US	56	029	Park
US	56	031	Platte
US	56	033	Sheridan
US	56	035	Sublette
US	56	037	Sweetwater
US	56	039	Teton
US	56	041	Uinta
US	56	043	Washakie
US	56	045	Weston
US	60	010	Eastern District
US	60	020	Manu'A District
US	60	030	Rose Island
US	60	040	Swains Island
US	60	050	Western District
FM	64	005	Kosrae
FM	64	040	Pohnpei
FM	64	050	Chuuk
FM	64	060	Yap
US	66	010	Guam
RM	68	010	Ailinglaplap
RM	68	030	Ailuk
RM	68	040	Arno
RM	68	050	Aur
RM	68	070	Bikini And Kili
RM	68	080	Ebon
RM	68	090	Enewetak And Ujelang
RM	68	110	Jabat
RM	68	120	Jaluit
RM	68	150	Kwajalein
RM	68	160	Lae
RM	68	170	Lib
RM	68	180	Likiep
RM	68	190	Majuro
RM	68	300	Maloelap
RM	68	310	Mejit
RM	68	320	Mili
RM	68	330	Namorik
RM	68	340	Namu
RM	68	350	Rongelap
RM	68	390	Ujae
RM	68	410	Utrik
RM	68	420	Wotho
RM	68	430	Wotje
US	69	085	Northern Islands Municipality
US	69	100	Rota Municipality
US	69	110	Saipan Municipality
US	69	120	Tinian Municipality
PS	70	002	Aimeliik
PS	70	004	Airai
PS	70	010	Angaur
PS	70	100	Kayangel
PS	70	150	Koror
PS	70	212	Melekeok
PS	70	214	Ngaraard
PS	70	218	Ngarchelong
PS	70	222	Ngardmau
PS	70	223	Ngaremlengui
PS	70	224	Ngatpang
PS	70	226	Ngchesar
PS	70	228	Ngiwal
PS	70	300	Palau-Unorg.
PS	70	350	Peleiu
PS	70	370	Sonsorol
PS	70	380	Tobi
US	72	001	Adjuntas Municipio
US	72	003	Aguada Municipio
US	72	005	Aguadilla Municipio
US	72	007	Aguas Buenas Municipio
US	72	009	Aibonito Municipio
US	72	011	Anasco Municipio
US	72	013	Arecibo Municipio
US	72	015	Arroyo Municipio
US	72	017	Barceloneta Municipio
US	72	019	Barranquitas Municipio
US	72	021	Bayamon Municipio
US	72	023	Cabo Rojo Municipio
US	72	025	Caguas Municipio
US	72	027	Camuy Municipio
US	72	029	Canovanas Municipio
US	72	031	Carolina Municipio
US	72	033	Catano Municipio
US	72	035	Cayey Municipio
US	72	037	Ceiba Municipio
US	72	039	Ciales Municipio
US	72	041	Cidra Municipio
US	72	043	Coamo Municipio
US	72	045	Comerio Municipio
US	72	047	Corozal Municipio
US	72	049	Culebra Municipio
US	72	051	Dorado Municipio
US	72	053	Fajardo Municipio
US	72	054	Florida Municipio
US	72	055	Guanica Municipio
US	72	057	Guayama Municipio
US	72	059	Guayanilla Municipio
US	72	061	Guaynabo Municipio
US	72	063	Gurabo Municipio
US	72	065	Hatillo Municipio
US	72	067	Hormigueros Municipio
US	72	069	Humacao Municipio
US	72	071	Isabela Municipio
US	72	073	Jayuya Municipio
US	72	075	Juana Diaz Municipio
US	72	077	Juncos Municipio
US	72	079	Lajas Municipio
US	72	081	Lares Municipio
US	72	083	Las Marias Municipio
US	72	085	Las Piedras Municipio
US	72	087	Loiza Municipio
US	72	089	Luquillo Municipio
US	72	091	Manati Municipio
US	72	093	Maricao Municipio
US	72	095	Maunabo Municipio
US	72	097	Mayaquez Municipio
US	72	099	Moca Municipio
US	72	101	Morovis Municipio
US	72	103	Naguabo Municipio
US	72	105	Naranjito Municipio
US	72	107	Orocovis Municipio
US	72	109	Patillas Municipio
US	72	111	Penuelas Municipio
US	72	113	Ponce Municipio
US	72	115	Quebradillas Municipio
US	72	117	Rincon Municipio
US	72	119	Rio Grande Municipio
US	72	121	Sabana Grande Municipio
US	72	123	Salinas Municipio
US	72	125	San German Municipio
US	72	127	San Juan Municipio
US	72	129	San Lorenzo Municipio
US	72	131	San Sebastian Municipio
US	72	133	Santa Isabel Municipio
US	72	135	Toa Alta Municipio
US	72	137	Toa Baja Municipio
US	72	139	Trujillo Alto Municipio
US	72	141	Utuado Municipio
US	72	143	Vega Alta Municipio
US	72	145	Vega Baja Municipio
US	72	147	Vieques Municipio
US	72	149	Villalba Municipio
US	72	151	Yabucoa Municipio
US	72	153	Yauco Municipio
US	78	010	St. Croix Island
US	78	020	St. John Island
US	78	030	St. Thomas Island
